OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
503076,,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,,,,2026-10-16T00:00:00.000Z
503088,1004703,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004703 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-17T00:00:00.000Z
503089,1004689,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004689 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503091,1003639,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003639 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
503093,1004274,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004274 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-04T00:00:00.000Z
503098,1004473,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004473 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-11-01T00:00:00.000Z
503100,1002343,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002343 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-11T00:00:00.000Z
503105,1004540,JAECOO7 PHEV Premium,T71604NKUMH0031,Moonlight silver,Moonlight silver,1004540 - JAECOO7 PHEV Premium Moonlight Silver | Black 2025,,,2026-10-31T00:00:00.000Z
503107,1004568,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004568 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-10-16T00:00:00.000Z
503133,1004734,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004734 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-25T00:00:00.000Z
503148,,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-10-05T00:00:00.000Z
503150,1003448,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003448 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-04T00:00:00.000Z
503155,,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,,,,2026-08-09T00:00:00.000Z
503164,,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,,,,2026-08-16T00:00:00.000Z
503171,1001792,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1001792 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-07-06T00:00:00.000Z
503173,1005125,OMODA9 PHEV Premium,T6480J1GXLX0008,Tech Gray,Tech Gray,1005125 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-08-16T00:00:00.000Z
503175,1005086,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black,Carbon crystal black,1005086 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-16T00:00:00.000Z
503188,1003212,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003212 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-15T00:00:00.000Z
503195,1005022,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,1005022 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-08-31T00:00:00.000Z
503202,,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,,,,2026-08-04T00:00:00.000Z
503205,1003398,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003398 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-08T00:00:00.000Z
503210,1001982,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1001982 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-16T00:00:00.000Z
503220,1002357,OMODA5 HEV Premium (T71506J##MH0002),T71506JBWMH0002,Khaki white | Black,Khaki white | Black,1002357 - OMODA5 HEV Premium Khaki white | Black 2025,,,2026-08-08T00:00:00.000Z
503224,,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,,,,2026-10-17T00:00:00.000Z
503229,1003573,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003573 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-13T00:00:00.000Z
503230,1003444,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003444 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-28T00:00:00.000Z
503246,,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,,,,2026-08-16T00:00:00.000Z
503250,1000806,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,Carbon crystal black | Black,Carbon crystal black | Black,1000806 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,,2026-07-16T00:00:00.000Z
503260,1005087,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black,Carbon crystal black,1005087 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-16T00:00:00.000Z
503262,,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black,Carbon crystal black,,,,2026-08-16T00:00:00.000Z
503271,1005076,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,1005076 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-08-16T00:00:00.000Z
503277,1005116,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,1005116 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-08-16T00:00:00.000Z
503282,1003057,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003057 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503284,1005148,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1005148 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-16T00:00:00.000Z
503296,,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,,,,2026-09-28T00:00:00.000Z
503307,1003405,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003405 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
503311,1004875,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004875 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-11-07T00:00:00.000Z
503322,1003457,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003457 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-04T00:00:00.000Z
503326,1003420,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003420 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-23T00:00:00.000Z
503330,1003516,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003516 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-19T00:00:00.000Z
503337,1003459,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003459 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-24T00:00:00.000Z
503342,1003465,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003465 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-09T00:00:00.000Z
503347,1003453,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003453 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-11T00:00:00.000Z
503361,,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,,,,2026-10-31T00:00:00.000Z
503370,1004726,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004726 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503383,,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,,,,2026-08-21T00:00:00.000Z
503392,1004667,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004667 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-25T00:00:00.000Z
503399,1004725,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004725 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-11-07T00:00:00.000Z
503402,1004786,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004786 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-10-28T00:00:00.000Z
503403,1002055,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002055 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-09T00:00:00.000Z
503404,,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,,,,2026-10-07T00:00:00.000Z
503410,1002852,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002852 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-04T00:00:00.000Z
503418,1000790,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,1000790 - JAECOO7 PHEV Comfort Khaki white | Black 2025,,,2026-07-16T00:00:00.000Z
503424,,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,,,,2026-07-20T00:00:00.000Z
503425,1000844,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000844 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503427,,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,,,,2026-07-20T00:00:00.000Z
503433,1004349,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004349 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503435,1004376,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004376 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-04T00:00:00.000Z
503437,,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-09-29T00:00:00.000Z
503439,1004366,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004366 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-29T00:00:00.000Z
503442,,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,,,,2026-09-20T00:00:00.000Z
503444,,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,,,,2026-10-05T00:00:00.000Z
503445,1004665,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004665 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-16T00:00:00.000Z
503447,1000785,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,1000785 - JAECOO7 PHEV Comfort Khaki white | Black 2025,,,2026-07-16T00:00:00.000Z
503460,1004350,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004350 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-30T00:00:00.000Z
503469,,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,,,,2026-09-30T00:00:00.000Z
503470,1004340,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004340 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-06T00:00:00.000Z
503476,1004883,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004883 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-10-17T00:00:00.000Z
503478,1004335,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004335 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-29T00:00:00.000Z
503485,1004367,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004367 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-09-29T00:00:00.000Z
503493,1004769,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004769 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-27T00:00:00.000Z
503496,1004748,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004748 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-26T00:00:00.000Z
503498,1003488,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003488 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-07T00:00:00.000Z
503501,1003485,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003485 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-28T00:00:00.000Z
503513,1004219,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004219 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503522,1004233,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004233 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-20T00:00:00.000Z
503524,1004159,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004159 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-30T00:00:00.000Z
503530,1002962,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002962 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-19T00:00:00.000Z
503532,,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,,,,2026-08-11T00:00:00.000Z
503535,1004198,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004198 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-30T00:00:00.000Z
503536,1002546,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,Carbon crystal black | Black,Carbon crystal black | Black,1002546 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,,2026-07-28T00:00:00.000Z
503537,1004220,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004220 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-29T00:00:00.000Z
503545,1004088,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004088 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-07T00:00:00.000Z
503558,1003956,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003956 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-22T00:00:00.000Z
503563,1003968,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003968 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-26T00:00:00.000Z
503564,1003959,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003959 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503567,1003930,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003930 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-02T00:00:00.000Z
503570,1003962,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003962 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-26T00:00:00.000Z
503579,1003749,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003749 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503585,1004801,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004801 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-08T00:00:00.000Z
503590,1001611,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,Khaki white | Black,Khaki white | Black,1001611 - JAECOO7 PHEV Premium Khaki white | Black 2025,,,2026-06-30T00:00:00.000Z
503592,1003947,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003947 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-21T00:00:00.000Z
503599,1002030,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002030 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-09T00:00:00.000Z
503608,1004086,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004086 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-02T00:00:00.000Z
503609,1003684,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,Moonlight silver,Moonlight silver,1003684 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,,2026-07-01T00:00:00.000Z
503616,,OMODA9 PHEV Premium,T6480J1BXLX0008,Khaki white,Khaki white,,,,2026-08-16T00:00:00.000Z
503619,,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,,,,2026-07-16T00:00:00.000Z
503622,1005146,OMODA9 PHEV Premium,T6480J1GXLX0008,Tech Gray,Tech Gray,1005146 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-08-31T00:00:00.000Z
503624,1005147,OMODA9 PHEV Premium,T6480J1GXLX0008,Tech Gray,Tech Gray,1005147 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-08-31T00:00:00.000Z
503641,1004286,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004286 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503642,1004292,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004292 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-21T00:00:00.000Z
503649,1003572,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003572 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-29T00:00:00.000Z
503653,1000828,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000828 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503665,1003927,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003927 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503667,1003895,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003895 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-05T00:00:00.000Z
503673,,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,,,,2026-09-12T00:00:00.000Z
503682,1004215,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004215 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-10-02T00:00:00.000Z
503690,1004738,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004738 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503694,1004732,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004732 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-11-11T00:00:00.000Z
503695,1004715,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004715 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-11T00:00:00.000Z
503698,1004721,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004721 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503708,1004766,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004766 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-16T00:00:00.000Z
503709,1004775,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004775 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-29T00:00:00.000Z
503711,1004574,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004574 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-31T00:00:00.000Z
503719,1004346,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004346 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-05T00:00:00.000Z
503745,1003081,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003081 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
503746,1003596,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003596 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
503756,1004577,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004577 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-26T00:00:00.000Z
503763,1004978,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004978 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-12T00:00:00.000Z
503770,1004972,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004972 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-07T00:00:00.000Z
503778,,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,,,,2026-08-11T00:00:00.000Z
503780,,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,,,,2026-07-16T00:00:00.000Z
503782,1004841,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004841 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-31T00:00:00.000Z
503791,,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-08-15T00:00:00.000Z
503797,1000850,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000850 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-20T00:00:00.000Z
503799,1004719,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004719 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-18T00:00:00.000Z
503800,,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,,,,2026-06-09T00:00:00.000Z
503801,1004092,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004092 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-26T00:00:00.000Z
503807,1004476,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004476 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-10-16T00:00:00.000Z
503808,1003220,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003220 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-09T00:00:00.000Z
503827,1003926,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003926 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-04T00:00:00.000Z
503843,1004925,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004925 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-10T00:00:00.000Z
503858,1003160,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003160 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
503859,,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-08-09T00:00:00.000Z
503860,,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,,,,2026-08-09T00:00:00.000Z
503861,1004971,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004971 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-07-31T00:00:00.000Z
503863,1003144,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003144 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503876,,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-08-08T00:00:00.000Z
503877,1004672,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004672 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-22T00:00:00.000Z
503884,1002301,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002301 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-11T00:00:00.000Z
503892,1004379,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004379 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-09-25T00:00:00.000Z
