OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
502794,1003580,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003580 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-12T00:00:00.000Z
502795,1003076,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003076 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502796,1003586,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003586 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
502797,1003582,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003582 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
502798,1003587,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003587 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
502799,1002615,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,Carbon crystal black | Black,Carbon crystal black | Black,1002615 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,,2026-07-28T00:00:00.000Z
502800,1003375,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003375 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-07T00:00:00.000Z
502801,1003377,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003377 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-14T00:00:00.000Z
502802,1003589,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003589 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-04T00:00:00.000Z
502803,1004997,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,Blood red,Blood red,1004997 - OMODA5 HEV Premium Blood red | Black 2025,,,2026-08-12T00:00:00.000Z
502804,1003591,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003591 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-29T00:00:00.000Z
502805,1003617,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003617 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
502806,1003630,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003630 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
502807,1003368,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003368 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-02T00:00:00.000Z
502808,1004573,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004573 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-11-01T00:00:00.000Z
502809,1003607,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003607 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-15T00:00:00.000Z
502810,1003658,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003658 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-29T00:00:00.000Z
502811,1003611,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003611 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
502812,1003387,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003387 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-08T00:00:00.000Z
502813,1003427,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003427 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-29T00:00:00.000Z
502814,1003416,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003416 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-28T00:00:00.000Z
502815,1003423,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003423 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-03T00:00:00.000Z
502816,1003435,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003435 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
502817,1003447,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003447 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-02T00:00:00.000Z
502818,1003438,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003438 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-13T00:00:00.000Z
502819,1003446,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003446 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-14T00:00:00.000Z
502820,1003445,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003445 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-19T00:00:00.000Z
502821,1003454,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003454 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-07T00:00:00.000Z
502822,1004553,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004553 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-10-24T00:00:00.000Z
502823,1004571,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004571 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-17T00:00:00.000Z
502824,1004910,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004910 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502825,1004975,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004975 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502826,1003613,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003613 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-29T00:00:00.000Z
502827,1004750,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004750 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-09-30T00:00:00.000Z
502828,1003569,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003569 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-15T00:00:00.000Z
502829,1003922,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003922 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-09T00:00:00.000Z
502830,1001768,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1001768 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-07-13T00:00:00.000Z
502831,1003533,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003533 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-13T00:00:00.000Z
502832,1003531,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003531 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-14T00:00:00.000Z
502833,1003107,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003107 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-15T00:00:00.000Z
502834,1003047,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003047 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502835,1003433,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003433 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-08T00:00:00.000Z
502836,1004931,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004931 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502837,1004930,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004930 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502838,1003634,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003634 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-08T00:00:00.000Z
502839,1003012,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003012 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
502840,1004809,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004809 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-22T00:00:00.000Z
502841,1004796,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004796 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-17T00:00:00.000Z
502842,1004944,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004944 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502843,1004639,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004639 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-22T00:00:00.000Z
502844,1000799,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,Carbon crystal black | Black,Carbon crystal black | Black,1000799 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,,2026-07-16T00:00:00.000Z
502845,1003517,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003517 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-29T00:00:00.000Z
502846,1003424,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003424 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-20T00:00:00.000Z
502847,1003481,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003481 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-28T00:00:00.000Z
502848,1003440,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003440 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-07T00:00:00.000Z
502849,1003422,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003422 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-03T00:00:00.000Z
502850,1003345,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1003345 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-07-26T00:00:00.000Z
502851,1004377,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004377 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-02T00:00:00.000Z
502852,1004926,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004926 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-10T00:00:00.000Z
502853,1004802,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004802 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-22T00:00:00.000Z
502854,1002791,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002791 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
502855,1002794,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002794 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-04T00:00:00.000Z
502856,1004980,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004980 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502857,1004914,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004914 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-07T00:00:00.000Z
502858,1004934,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004934 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502859,1004044,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004044 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-20T00:00:00.000Z
502860,1004034,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004034 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-29T00:00:00.000Z
502861,1004946,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004946 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502862,1003581,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003581 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
502863,1003322,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1003322 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-09T00:00:00.000Z
502864,1001830,OMODA9 PHEV Premium,T6480J1GXLX0008,Tech Gray,Tech Gray,1001830 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-06-19T00:00:00.000Z
502865,1002978,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002978 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-20T00:00:00.000Z
502866,1003044,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003044 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502867,1003383,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003383 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-14T00:00:00.000Z
502868,1002808,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002808 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-08T00:00:00.000Z
502869,1004958,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004958 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-20T00:00:00.000Z
502870,1002351,OMODA5 HEV Premium (T71506J##MH0002),T71506JBWMH0002,Khaki white | Black,Khaki white | Black,1002351 - OMODA5 HEV Premium Khaki white | Black 2025,,,2026-08-07T00:00:00.000Z
502871,1002319,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002319 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-08T00:00:00.000Z
502872,1003798,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,Moonlight silver,Moonlight silver,1003798 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,,2026-07-01T00:00:00.000Z
502873,1002335,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002335 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-08T00:00:00.000Z
502874,1004935,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004935 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-18T00:00:00.000Z
502875,1004213,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004213 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-15T00:00:00.000Z
502876,1002345,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002345 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-08T00:00:00.000Z
502877,1002333,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002333 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-08T00:00:00.000Z
502878,1002329,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002329 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-18T00:00:00.000Z
502879,1002316,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002316 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-09T00:00:00.000Z
502880,1002326,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002326 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-08T00:00:00.000Z
502881,1004640,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004640 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-26T00:00:00.000Z
502882,1004845,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004845 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-23T00:00:00.000Z
502883,1002539,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXBWMQ0001,Khaki white | Black,Khaki white | Black,1002539 - JAECOO7 ICE 4WD Premium Khaki white | black 2025,,,2026-07-27T00:00:00.000Z
502884,1000843,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000843 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
502885,1000779,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,1000779 - JAECOO7 PHEV Comfort Khaki white | Black 2025,,,2026-07-16T00:00:00.000Z
502886,1000840,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000840 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
502887,1000868,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000868 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
502888,1002320,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002320 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-18T00:00:00.000Z
502889,1003614,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003614 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-07T00:00:00.000Z
502890,1001675,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001675 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-06-29T00:00:00.000Z
502891,1002594,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,Carbon crystal black | Black,Carbon crystal black | Black,1002594 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,,2026-07-26T00:00:00.000Z
502892,1001687,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001687 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-06-29T00:00:00.000Z
502893,1002963,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002963 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502894,1004993,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004993 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-07-31T00:00:00.000Z
502895,1003257,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003257 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-15T00:00:00.000Z
502896,1002671,JAECOO7 ICE 4WD Premium,T5260CXZNMQ0001,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002671 - JAECOO7 ICE 4WD Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-07-29T00:00:00.000Z
502897,1000856,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000856 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-20T00:00:00.000Z
502898,1002954,OMODA5 HEV Comfort,T71506JKXMH0011,Aviation silver | Black,Aviation silver | Black,1002954 - OMODA5 HEV Comfort Aviation silver | Black,,,2026-08-18T00:00:00.000Z
502899,1002948,OMODA5 HEV Comfort,T71506JKXMH0011,Aviation silver | Black,Aviation silver | Black,1002948 - OMODA5 HEV Comfort Aviation silver | Black,,,2026-08-18T00:00:00.000Z
502900,1002947,OMODA5 HEV Comfort,T71506JKXMH0011,Aviation silver | Black,Aviation silver | Black,1002947 - OMODA5 HEV Comfort Aviation silver | Black,,,2026-08-18T00:00:00.000Z
502901,1005200,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1005200 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-16T00:00:00.000Z
502902,1005165,OMODA9 PHEV Premium,T6480J1GXLX0008,Tech Gray,Tech Gray,1005165 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-08-16T00:00:00.000Z
502903,1004659,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004659 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-08T00:00:00.000Z
502904,1004671,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004671 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-11-02T00:00:00.000Z
502905,1004673,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004673 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-17T00:00:00.000Z
502906,1002902,OMODA5 HEV Comfort,T71506JGVMH0011,Phantom gray | Black,Phantom gray | Black,1002902 - OMODA5 HEV Comfort Phantom gray | Black,,,2026-08-17T00:00:00.000Z
502907,1002891,OMODA5 HEV Comfort,T71506JGVMH0011,Phantom gray | Black,Phantom gray | Black,1002891 - OMODA5 HEV Comfort Phantom gray | Black,,,2026-08-17T00:00:00.000Z
502908,1004654,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004654 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-09T00:00:00.000Z
502909,1003825,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,Moonlight silver,Moonlight silver,1003825 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,,2026-07-01T00:00:00.000Z
502910,1004557,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004557 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-09-30T00:00:00.000Z
502911,1004663,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004663 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-31T00:00:00.000Z
502912,1003796,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,Moonlight silver,Moonlight silver,1003796 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,,2026-07-01T00:00:00.000Z
502913,1002973,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002973 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502914,1002984,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002984 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502915,1002967,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002967 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502916,1002981,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002981 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502917,1004911,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004911 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502918,1003058,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003058 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-11T00:00:00.000Z
